"Date","Price","Open","High","Low","Change %"
"05/11/2010","123.24","123.24","123.24","123.24","9.71%"
"05/10/2010","112.34","112.34","112.34","112.34","-26.31%"
"05/07/2010","152.43","152.43","152.43","152.43","7.85%"
"05/06/2010","141.34","141.34","141.34","141.34","5.39%"
"05/05/2010","134.12","134.12","134.12","134.12","11.11%"
"05/04/2010","120.71","120.71","120.71","120.71","16.16%"
"05/03/2010","103.92","103.92","103.92","103.92","0.00%"
"04/30/2010","103.92","103.92","103.92","103.92","-5.86%"
"04/29/2010","110.39","110.39","110.39","110.39","-8.21%"
"04/28/2010","120.26","120.26","120.26","120.26","9.94%"
"04/27/2010","109.39","109.39","109.39","109.39","7.29%"
"04/26/2010","101.95","101.95","101.95","101.95","4.57%"
"04/23/2010","97.49","97.49","97.49","97.49","-2.00%"
"04/22/2010","99.48","99.48","99.48","99.48","4.69%"
"04/21/2010","95.03","95.03","95.03","95.03","6.09%"
"04/20/2010","89.57","89.57","89.57","89.57","-3.75%"
"04/19/2010","93.06","93.06","93.06","93.06","9.98%"
"04/16/2010","84.62","84.62","84.62","84.62","-0.01%"
"04/15/2010","84.63","84.63","84.63","84.63","0.58%"
"04/14/2010","84.14","84.14","84.14","84.14","0.59%"
"04/13/2010","83.64","83.64","83.64","83.64","-1.74%"
"04/12/2010","85.13","85.13","85.13","85.13","-5.49%"
"04/09/2010","90.07","90.07","90.07","90.07","-3.19%"
"04/08/2010","93.04","93.04","93.04","93.04","2.74%"
"04/07/2010","90.56","90.56","90.56","90.56","2.23%"
"04/06/2010","88.59","88.59","88.59","88.59","2.26%"
"04/05/2010","86.63","86.63","86.63","86.63","-0.72%"
"04/02/2010","87.25","87.25","87.25","87.25","0.72%"
"04/01/2010","86.63","86.63","86.63","86.63","1.17%"
"03/31/2010","85.63","85.63","85.63","85.63","4.23%"
"03/30/2010","82.15","82.15","82.15","82.15","0.00%"
"03/29/2010","82.15","82.15","82.15","82.15","-2.92%"
"03/26/2010","84.62","84.62","84.62","84.62","-3.01%"
"03/25/2010","87.24","87.24","87.24","87.24","4.94%"
"03/24/2010","83.14","83.14","83.14","83.14","-1.76%"
"03/23/2010","84.63","84.63","84.63","84.63","-0.57%"
"03/22/2010","85.12","85.12","85.12","85.12","6.21%"
"03/19/2010","80.14","80.14","80.14","80.14","1.86%"
"03/18/2010","78.68","78.68","78.68","78.68","1.28%"
"03/17/2010","77.68","77.68","77.68","77.68","-1.27%"
"03/16/2010","78.69","78.69","78.69","78.69","1.28%"
"03/15/2010","77.69","77.69","77.69","77.69","1.31%"
"03/12/2010","76.69","76.69","76.69","76.69","0.66%"
"03/11/2010","76.19","76.19","76.19","76.19","0.64%"
"03/10/2010","75.70","75.70","75.70","75.70","-3.18%"
"03/09/2010","78.18","78.18","78.18","78.18","0.64%"
"03/08/2010","77.69","77.69","77.69","77.69","-4.28%"
"03/05/2010","81.16","81.16","81.16","81.16","-1.79%"
"03/04/2010","82.64","82.64","82.64","82.64","-2.34%"
"03/03/2010","84.62","84.62","84.62","84.62","-2.83%"
"03/02/2010","87.09","87.09","87.09","87.09","-2.77%"
"03/01/2010","89.57","89.57","89.57","89.57","-2.70%"
"02/26/2010","92.06","92.06","92.06","92.06","-2.62%"
"02/25/2010","94.53","94.53","94.53","94.53","1.04%"
"02/24/2010","93.56","93.56","93.56","93.56","1.62%"
"02/23/2010","92.07","92.07","92.07","92.07","2.21%"
"02/22/2010","90.08","90.08","90.08","90.08","-3.71%"
"02/19/2010","93.55","93.55","93.55","93.55","-1.55%"
"02/18/2010","95.03","95.03","95.03","95.03","-1.04%"
"02/17/2010","96.03","96.03","96.03","96.03","-2.03%"
"02/16/2010","98.02","98.02","98.02","98.02","2.04%"
"02/15/2010","96.06","96.06","96.06","96.06","1.61%"
"02/12/2010","94.54","94.54","94.54","94.54","1.59%"
"02/11/2010","93.06","93.06","93.06","93.06","1.07%"
"02/10/2010","92.08","92.08","92.08","92.08","-1.07%"
"02/09/2010","93.08","93.08","93.08","93.08","-2.57%"
"02/08/2010","95.54","95.54","95.54","95.54","-0.01%"
"02/05/2010","95.55","95.55","95.55","95.55","4.90%"
"02/04/2010","91.08","91.08","91.08","91.08","0.54%"
"02/03/2010","90.59","90.59","90.59","90.59","1.10%"
"02/02/2010","89.61","89.61","89.61","89.61","-4.25%"
"02/01/2010","93.58","93.58","93.58","93.58","2.74%"
"01/29/2010","91.09","91.09","91.09","91.09","1.10%"
"01/28/2010","90.09","90.09","90.09","90.09","3.42%"
"01/27/2010","87.11","87.11","87.11","87.11","1.72%"
"01/26/2010","85.64","85.64","85.64","85.64","-1.71%"
"01/25/2010","87.13","87.13","87.13","87.13","-3.85%"
"01/22/2010","90.62","90.62","90.62","90.62","2.87%"
"01/21/2010","88.09","88.09","88.09","88.09","1.70%"
"01/20/2010","86.62","86.62","86.62","86.62","2.34%"
"01/19/2010","84.64","84.64","84.64","84.64","1.57%"
"01/18/2010","83.33","83.33","83.33","83.33","0.77%"
"01/15/2010","82.69","82.69","82.69","82.69","3.75%"
"01/14/2010","79.70","79.70","79.70","79.70","3.86%"
"01/13/2010","76.74","76.74","76.74","76.74","10.01%"
"01/12/2010","69.76","69.76","69.76","69.76","3.66%"
"01/11/2010","67.30","67.30","67.30","67.30","0.75%"
"01/08/2010","66.80","66.80","66.80","66.80","0.77%"
"01/07/2010","66.29","66.29","66.29","66.29","0.06%"
"01/06/2010","66.25","66.25","66.25","66.25","-2.97%"
"01/05/2010","68.28","68.28","68.28","68.28","-2.82%"
"01/04/2010","70.26","70.26","70.26","70.26","0.00%"
"12/30/2009","70.26","70.26","70.26","70.26","-0.04%"
"12/29/2009","70.29","70.29","70.29","70.29","-2.70%"
"12/28/2009","72.24","72.24","72.24","72.24","-1.34%"
"12/23/2009","73.22","73.22","73.22","73.22","0.00%"
"12/22/2009","73.22","73.22","73.22","73.22","-1.33%"
"12/21/2009","74.21","74.21","74.21","74.21","-0.05%"
"12/18/2009","74.25","74.25","74.25","74.25","0.00%"
"12/17/2009","74.25","74.25","74.25","74.25","-3.26%"
"12/16/2009","76.75","76.75","76.75","76.75","0.00%"
"12/15/2009","76.75","76.75","76.75","76.75","0.00%"
"12/14/2009","76.75","76.75","76.75","76.75","-1.60%"
"12/11/2009","78.00","78.00","78.00","78.00","-0.95%"
"12/10/2009","78.75","78.75","78.75","78.75","0.00%"
"12/09/2009","78.75","78.75","78.75","78.75","1.61%"
"12/08/2009","77.50","77.50","77.50","77.50","0.65%"
"12/07/2009","77.00","77.00","77.00","77.00","0.00%"
"12/04/2009","77.00","77.00","77.00","77.00","-3.14%"
"12/03/2009","79.50","79.50","79.50","79.50","0.00%"
"12/02/2009","79.50","79.50","79.50","79.50","-1.85%"
"12/01/2009","81.00","81.00","81.00","81.00","-4.71%"
"11/30/2009","85.00","85.00","85.00","85.00","0.00%"
"11/27/2009","85.00","85.00","85.00","85.00","2.41%"
"11/26/2009","83.00","83.00","83.00","83.00","0.61%"
"11/25/2009","82.50","82.50","82.50","82.50","-1.20%"
"11/24/2009","83.50","83.50","83.50","83.50","0.60%"
"11/23/2009","83.00","83.00","83.00","83.00","-1.19%"
"11/20/2009","84.00","84.00","84.00","84.00","1.82%"
"11/19/2009","82.50","82.50","82.50","82.50","4.43%"
"11/18/2009","79.00","79.00","79.00","79.00","1.28%"
"11/17/2009","78.00","78.00","78.00","78.00","-0.64%"
"11/16/2009","78.50","78.50","78.50","78.50","-1.26%"
"11/13/2009","79.50","79.50","79.50","79.50","-0.63%"
"11/12/2009","80.00","80.00","80.00","80.00","0.63%"
"11/11/2009","79.50","79.50","79.50","79.50","-1.24%"
"11/10/2009","80.50","80.50","80.50","80.50","0.00%"
"11/09/2009","80.50","80.50","80.50","80.50","-3.01%"
"11/06/2009","83.00","83.00","83.00","83.00","-1.19%"
"11/05/2009","84.00","84.00","84.00","84.00","-4.55%"
"11/04/2009","88.00","88.00","88.00","88.00","-1.68%"
"11/03/2009","89.50","89.50","89.50","89.50","1.70%"
"11/02/2009","88.00","88.00","88.00","88.00","4.14%"
"10/30/2009","84.50","84.50","84.50","84.50","-0.59%"
"10/29/2009","85.00","85.00","85.00","85.00","0.00%"
"10/28/2009","85.00","85.00","85.00","85.00","2.41%"
"10/27/2009","83.00","83.00","83.00","83.00","1.84%"
"10/26/2009","81.50","81.50","81.50","81.50","-2.98%"
"10/23/2009","84.00","84.00","84.00","84.00","-0.59%"
"10/22/2009","84.50","84.50","84.50","84.50","0.60%"
"10/21/2009","84.00","84.00","84.00","84.00","-0.59%"
"10/20/2009","84.50","84.50","84.50","84.50","-1.74%"
"10/19/2009","86.00","86.00","86.00","86.00","0.00%"
"10/16/2009","86.00","86.00","86.00","86.00","0.58%"
"10/15/2009","85.50","85.50","85.50","85.50","0.00%"
"10/14/2009","85.50","85.50","85.50","85.50","-1.16%"
"10/13/2009","86.50","86.50","86.50","86.50","-1.70%"
"10/12/2009","88.00","88.00","88.00","88.00","-2.22%"
"10/09/2009","90.00","90.00","90.00","90.00","-0.55%"
"10/08/2009","90.50","90.50","90.50","90.50","-3.21%"
"10/07/2009","93.50","93.50","93.50","93.50","5.06%"
"10/06/2009","89.00","89.00","89.00","89.00","-2.73%"
"10/05/2009","91.50","91.50","91.50","91.50","2.81%"
"10/02/2009","89.00","89.00","89.00","89.00","4.71%"
"10/01/2009","85.00","85.00","85.00","85.00","3.66%"
"09/30/2009","82.00","82.00","82.00","82.00","3.14%"
"09/29/2009","79.50","79.50","79.50","79.50","0.00%"
"09/28/2009","79.50","79.50","79.50","79.50","1.92%"
"09/25/2009","78.00","78.00","78.00","78.00","0.00%"
"09/24/2009","78.00","78.00","78.00","78.00","0.00%"
"09/23/2009","78.00","78.00","78.00","78.00","-3.70%"
"09/22/2009","81.00","81.00","81.00","81.00","0.00%"
"09/21/2009","81.00","81.00","81.00","81.00","2.53%"
"09/18/2009","79.00","79.00","79.00","79.00","1.28%"
"09/17/2009","78.00","78.00","78.00","78.00","0.00%"
"09/16/2009","78.00","78.00","78.00","78.00","-3.70%"
"09/15/2009","81.00","81.00","81.00","81.00","-3.57%"
"09/14/2009","84.00","84.00","84.00","84.00","-2.33%"
"09/11/2009","86.00","86.00","86.00","86.00","-3.37%"
"09/10/2009","89.00","89.00","89.00","89.00","0.00%"
"09/09/2009","89.00","89.00","89.00","89.00","1.14%"
"09/08/2009","88.00","88.00","88.00","88.00","-3.30%"
"09/07/2009","91.00","91.00","91.00","91.00","-1.09%"
"09/04/2009","92.00","92.00","92.00","92.00","0.00%"
"09/03/2009","92.00","92.00","92.00","92.00","-0.54%"
"09/02/2009","92.50","92.50","92.50","92.50","1.65%"
"09/01/2009","91.00","91.00","91.00","91.00","5.20%"
"08/31/2009","86.50","86.50","86.50","86.50","0.00%"
"08/28/2009","86.50","86.50","86.50","86.50","-2.26%"
"08/27/2009","88.50","88.50","88.50","88.50","2.31%"
"08/26/2009","86.50","86.50","86.50","86.50","2.98%"
"08/25/2009","84.00","84.00","84.00","84.00","-2.89%"
"08/24/2009","86.50","86.50","86.50","86.50","-2.26%"
"08/21/2009","88.50","88.50","88.50","88.50","-3.28%"
"08/20/2009","91.50","91.50","91.50","91.50","-1.08%"
"08/19/2009","92.50","92.50","92.50","92.50","2.78%"
"08/18/2009","90.00","90.00","90.00","90.00","5.26%"
"08/17/2009","85.50","85.50","85.50","85.50","10.32%"
"08/14/2009","77.50","77.50","77.50","77.50","0.65%"
"08/13/2009","77.00","77.00","77.00","77.00","1.99%"
"08/12/2009","75.50","75.50","75.50","75.50","4.86%"
"08/11/2009","72.00","72.00","72.00","72.00","4.35%"
"08/10/2009","69.00","69.00","69.00","69.00","-2.13%"
"08/07/2009","70.50","70.50","70.50","70.50","0.71%"
"08/06/2009","70.00","70.00","70.00","70.00","2.94%"
"08/05/2009","68.00","68.00","68.00","68.00","1.49%"
"08/04/2009","67.00","67.00","67.00","67.00","2.29%"
"08/03/2009","65.50","65.50","65.50","65.50","-6.43%"
"07/31/2009","70.00","70.00","70.00","70.00","-2.10%"
"07/30/2009","71.50","71.50","71.50","71.50","-4.03%"
"07/29/2009","74.50","74.50","74.50","74.50","1.36%"
"07/28/2009","73.50","73.50","73.50","73.50","4.26%"
"07/27/2009","70.50","70.50","70.50","70.50","-4.73%"
"07/24/2009","74.00","74.00","74.00","74.00","-6.92%"
"07/23/2009","79.50","79.50","79.50","79.50","-2.45%"
"07/22/2009","81.50","81.50","81.50","81.50","0.00%"
"07/21/2009","81.50","81.50","81.50","81.50","-7.39%"
"07/20/2009","88.00","88.00","88.00","88.00","-5.88%"
"07/17/2009","93.50","93.50","93.50","93.50","-4.10%"
"07/16/2009","97.50","97.50","97.50","97.50","2.63%"
"07/15/2009","95.00","95.00","95.00","95.00","-5.00%"
"07/14/2009","100.00","100.00","100.00","100.00","-4.76%"
"07/13/2009","105.00","105.00","105.00","105.00","3.96%"
"07/10/2009","101.00","101.00","101.00","101.00","0.50%"
"07/09/2009","100.50","100.50","100.50","100.50","1.01%"
"07/08/2009","99.50","99.50","99.50","99.50","6.42%"
"07/07/2009","93.50","93.50","93.50","93.50","-0.53%"
"07/06/2009","94.00","94.00","94.00","94.00","2.17%"
"07/03/2009","92.00","92.00","92.00","92.00","-1.08%"
"07/02/2009","93.00","93.00","93.00","93.00","-0.53%"
"07/01/2009","93.50","93.50","93.50","93.50","-1.06%"
"06/30/2009","94.50","94.50","94.50","94.50","-5.50%"
"06/29/2009","100.00","100.00","100.00","100.00","-2.44%"
"06/26/2009","102.50","102.50","102.50","102.50","0.00%"
"06/25/2009","102.50","102.50","102.50","102.50","-1.20%"
"06/24/2009","103.75","103.75","103.75","103.75","-4.16%"
"06/23/2009","108.25","108.25","108.25","108.25","2.36%"
"06/22/2009","105.75","105.75","105.75","105.75","3.42%"
"06/19/2009","102.25","102.25","102.25","102.25","-2.15%"
"06/18/2009","104.50","104.50","104.50","104.50","4.50%"
"06/17/2009","100.00","100.00","100.00","100.00","2.56%"
"06/16/2009","97.50","97.50","97.50","97.50","1.04%"
"06/15/2009","96.50","96.50","96.50","96.50","2.12%"
"06/12/2009","94.50","94.50","94.50","94.50","5.00%"
"06/11/2009","90.00","90.00","90.00","90.00","3.45%"
"06/10/2009","87.00","87.00","87.00","87.00","-8.42%"
"06/09/2009","95.00","95.00","95.00","95.00","0.00%"
"06/08/2009","95.00","95.00","95.00","95.00","0.00%"
"06/05/2009","95.00","95.00","95.00","95.00","0.00%"
"06/04/2009","95.00","95.00","95.00","95.00","0.00%"
"06/03/2009","95.00","95.00","95.00","95.00","5.56%"
"06/02/2009","90.00","90.00","90.00","90.00","-20.35%"
"06/01/2009","113.00","113.00","113.00","113.00","0.00%"
"05/29/2009","113.00","113.00","113.00","113.00","0.00%"
"05/28/2009","113.00","113.00","113.00","113.00","0.00%"
"05/27/2009","113.00","113.00","113.00","113.00","0.00%"
"05/26/2009","113.00","113.00","113.00","113.00","7.62%"
"05/22/2009","105.00","105.00","105.00","105.00","0.00%"
"05/21/2009","105.00","105.00","105.00","105.00","0.00%"
"05/20/2009","105.00","105.00","105.00","105.00","-8.70%"
"05/19/2009","115.00","115.00","115.00","115.00","-8.00%"
"05/18/2009","125.00","125.00","125.00","125.00","4.17%"
"05/15/2009","120.00","120.00","120.00","120.00","-11.11%"
"05/14/2009","135.00","135.00","135.00","135.00","3.85%"
"05/13/2009","130.00","130.00","130.00","130.00","4.00%"
"05/12/2009","125.00","125.00","125.00","125.00","2.04%"
"05/11/2009","122.50","122.50","122.50","122.50","4.26%"
"05/08/2009","117.50","117.50","117.50","117.50","-6.75%"
"05/07/2009","126.00","126.00","126.00","126.00","-8.36%"
"05/06/2009","137.50","137.50","137.50","137.50","-3.51%"
"05/05/2009","142.50","142.50","142.50","142.50","-2.73%"
"05/04/2009","146.50","146.50","146.50","146.50","0.00%"
"05/01/2009","146.50","146.50","146.50","146.50","-0.68%"
"04/30/2009","147.50","147.50","147.50","147.50","-3.28%"
"04/29/2009","152.50","152.50","152.50","152.50","0.00%"
"04/28/2009","152.50","152.50","152.50","152.50","-0.33%"
"04/27/2009","153.00","153.00","153.00","153.00","0.00%"
"04/24/2009","153.00","153.00","153.00","153.00","-0.65%"
"04/23/2009","154.00","154.00","154.00","154.00","-7.78%"
"04/22/2009","167.00","167.00","167.00","167.00","0.30%"
"04/21/2009","166.50","166.50","166.50","166.50","4.39%"
"04/20/2009","159.50","159.50","159.50","159.50","1.92%"
"04/17/2009","156.50","156.50","156.50","156.50","1.95%"
"04/16/2009","153.50","153.50","153.50","153.50","-1.60%"
"04/15/2009","156.00","156.00","156.00","156.00","0.32%"
"04/14/2009","155.50","155.50","155.50","155.50","-2.20%"
"04/13/2009","159.00","159.00","159.00","159.00","0.00%"
"04/10/2009","159.00","159.00","159.00","159.00","0.00%"
"04/09/2009","159.00","159.00","159.00","159.00","0.00%"
"04/08/2009","159.00","159.00","159.00","159.00","0.00%"
"04/07/2009","159.00","159.00","159.00","159.00","0.63%"
"04/06/2009","158.00","158.00","158.00","158.00","-7.33%"
"04/03/2009","170.50","170.50","170.50","170.50","-5.01%"
"04/02/2009","179.50","179.50","179.50","179.50","-5.28%"
"04/01/2009","189.50","189.50","189.50","189.50","3.55%"
"03/31/2009","183.00","183.00","183.00","183.00","1.39%"
"03/30/2009","180.50","180.50","180.50","180.50","3.14%"
"03/27/2009","175.00","175.00","175.00","175.00","-0.28%"
"03/26/2009","175.50","175.50","175.50","175.50","-1.40%"
"03/25/2009","178.00","178.00","178.00","178.00","0.00%"
"03/24/2009","178.00","178.00","178.00","178.00","-2.73%"
"03/23/2009","183.00","183.00","183.00","183.00","-2.66%"
"03/20/2009","188.00","188.00","188.00","188.00","0.00%"
"03/19/2009","188.00","188.00","188.00","188.00","-18.26%"
"03/18/2009","230.00","230.00","230.00","230.00","-2.34%"
"03/17/2009","235.50","235.50","235.50","235.50","-5.04%"
"03/16/2009","248.00","248.00","248.00","248.00","-1.98%"
"03/13/2009","253.00","253.00","253.00","253.00","2.02%"
"03/12/2009","248.00","248.00","248.00","248.00","4.20%"
"03/11/2009","238.00","238.00","238.00","238.00","-4.99%"
"03/10/2009","250.50","250.50","250.50","250.50","-0.99%"
"03/09/2009","253.00","253.00","253.00","253.00","5.20%"
"03/06/2009","240.50","240.50","240.50","240.50","7.85%"
"03/05/2009","223.00","223.00","223.00","223.00","1.59%"
"03/04/2009","219.50","219.50","219.50","219.50","0.00%"
"03/03/2009","219.50","219.50","219.50","219.50","2.33%"
"03/02/2009","214.50","214.50","214.50","214.50","3.37%"
"02/27/2009","207.50","207.50","207.50","207.50","2.98%"
"02/26/2009","201.50","201.50","201.50","201.50","-1.47%"
"02/25/2009","204.50","204.50","204.50","204.50","-4.66%"
"02/24/2009","214.50","214.50","214.50","214.50","7.52%"
"02/23/2009","199.50","199.50","199.50","199.50","6.68%"
"02/20/2009","187.00","187.00","187.00","187.00","5.65%"
"02/19/2009","177.00","177.00","177.00","177.00","-1.39%"
"02/18/2009","179.50","179.50","179.50","179.50","2.87%"
"02/17/2009","174.50","174.50","174.50","174.50","2.95%"
"02/16/2009","169.50","169.50","169.50","169.50","-1.45%"
"02/13/2009","172.00","172.00","172.00","172.00","2.99%"
"02/12/2009","167.00","167.00","167.00","167.00","6.71%"
"02/11/2009","156.50","156.50","156.50","156.50","1.95%"
"02/10/2009","153.50","153.50","153.50","153.50","-5.83%"
"02/09/2009","163.00","163.00","163.00","163.00","0.00%"
"02/06/2009","163.00","163.00","163.00","163.00","0.00%"
"02/05/2009","163.00","163.00","163.00","163.00","4.49%"
"02/04/2009","156.00","156.00","156.00","156.00","-3.11%"
"02/03/2009","161.00","161.00","161.00","161.00","0.00%"
"02/02/2009","161.00","161.00","161.00","161.00","6.62%"
"01/30/2009","151.00","151.00","151.00","151.00","0.00%"
"01/29/2009","151.00","151.00","151.00","151.00","14.39%"
"01/28/2009","132.00","132.00","132.00","132.00","1.93%"
"01/27/2009","129.50","129.50","129.50","129.50","-13.38%"
"01/26/2009","149.50","149.50","149.50","149.50","6.41%"
"01/23/2009","140.50","140.50","140.50","140.50","1.08%"
"01/22/2009","139.00","139.00","139.00","139.00","-2.80%"
"01/21/2009","143.00","143.00","143.00","143.00","1.06%"
"01/20/2009","141.50","141.50","141.50","141.50","4.43%"
"01/19/2009","135.50","135.50","135.50","135.50","-1.81%"
"01/16/2009","138.00","138.00","138.00","138.00","-6.76%"
"01/15/2009","148.00","148.00","148.00","148.00","0.00%"
"01/14/2009","148.00","148.00","148.00","148.00","-2.63%"
"01/13/2009","152.00","152.00","152.00","152.00","-4.40%"
"01/12/2009","159.00","159.00","159.00","159.00","0.63%"
"01/09/2009","158.00","158.00","158.00","158.00","3.27%"
"01/08/2009","153.00","153.00","153.00","153.00","3.38%"
"01/07/2009","148.00","148.00","148.00","148.00","-9.76%"
"01/06/2009","164.00","164.00","164.00","164.00","-4.65%"
